date,close,volume,change,changePercent,changeOverTime
2016-10-20,213.88,73639830,-0.400000000000005,-0.0019,0.029011306230454004
2016-10-21,213.98,89089092,0.09999999999999401,0.0005,0.029492422420014004
2016-10-24,214.89,60146592,0.909999999999996,0.0043,0.033870579745008005
2016-10-25,214.17,66542329,-0.7199999999999981,-0.0034000000000000002,0.030406543180177003
2016-10-26,213.74,75705478,-0.429999999999978,-0.002,0.028337743565071002
2016-10-27,213.17,77220213,-0.570000000000021,-0.0027,0.025595381284580002
2016-10-28,212.54,140623183,-0.629999999999995,-0.003,0.022564349290353003
2016-10-31,212.55,61272507,0.010000000000019,0.0,0.022612460909309
2016-11-01,211.01,122781818,-1.54000000000002,-0.007200000000000001,0.015203271590088002
2016-11-02,209.74,103330806,-1.269999999999981,-0.006,0.009093095982679001
2016-11-03,208.78,88939346,-0.9600000000000081,-0.0046,0.004474380562905
2016-11-04,208.55,109122059,-0.22999999999998902,-0.0011,0.0033678133269180004
2016-11-07,213.15,109794861,4.599999999999994,0.0221,0.025499158046668
2016-11-08,214.11,106772138,0.9600000000000081,0.0045000000000000005,0.030117873466442003
2016-11-09,216.3792,258428972,2.269199999999983,0.0106,0.041035362039932
2016-11-10,216.92,172113313,0.5407999999999901,0.0025,0.043637238393071
2016-11-11,216.42,100552732,-0.5,-0.0023,0.041231657445273004
2016-11-14,216.59,94579982,0.170000000000015,0.0008,0.042049554967524
2016-11-15,218.28,91652580,1.689999999999997,0.0078000000000000005,0.050180418571084004
2016-11-16,217.87,65617697,-0.40999999999999603,-0.0019,0.048207842193889
2016-11-17,218.99,69797191,1.120000000000004,0.0051,0.053596343516959
2016-11-18,218.5,86265751,-0.49000000000000904,-0.0022,0.051238874188116006
2016-11-21,220.15,72402638,1.650000000000005,0.0076,0.059177291315852004
2016-11-22,220.58,67428957,0.43000000000000604,0.002,0.06124609093095901
2016-11-23,220.7,56620237,0.11999999999997601,0.0005,0.061823430358431006
2016-11-25,221.52,37872255,0.820000000000021,0.0037,0.06576858311282101
2016-11-28,220.48,76572511,-1.04000000000002,-0.0047,0.0607649747414
2016-11-29,220.91,69886690,0.43000000000000604,0.002,0.062833774356507
2016-11-30,220.38,113291793,-0.530000000000001,-0.0024000000000000002,0.06028385855184001
2016-12-01,219.57,79040487,-0.810000000000002,-0.0037,0.056386817416406006
2016-12-02,219.68,74840347,0.110000000000013,0.0005,0.056916045224921004
2016-12-05,221.0,67837821,1.319999999999993,0.006,0.06326677892711001
2016-12-06,221.7,59877377,0.6999999999999881,0.0032,0.066634592254029
2016-12-07,224.6,110738050,2.900000000000005,0.0131,0.08058696175126201
2016-12-08,225.15,99714387,0.550000000000011,0.0024000000000000002,0.08323310079384101
2016-12-09,226.51,88005766,1.359999999999985,0.006,0.08977628097185401
2016-12-12,226.25,102016125,-0.25999999999999,-0.0011,0.088525378878999
2016-12-13,227.76,110477485,1.509999999999991,0.0067,0.095790233341351
2016-12-14,225.88,142501812,-1.879999999999995,-0.0083,0.086745248977628
2016-12-15,226.81,124972554,0.930000000000006,0.0041,0.091219629540534
2016-12-16,225.04,156420152,-1.77000000000001,-0.0078000000000000005,0.082703872985325
2016-12-19,225.53,90341147,0.49000000000000904,0.0022,0.08506134231416801
2016-12-20,226.4,89838810,0.8700000000000041,0.0039000000000000003,0.089247053163339
2016-12-21,225.77,67909039,-0.629999999999995,-0.0028,0.086216021169112
2016-12-22,225.38,56219071,-0.39000000000001406,-0.0017000000000000001,0.084339668029829
2016-12-23,225.71,36697822,0.330000000000012,0.0015,0.085927351455376
2016-12-27,226.27,42672487,0.560000000000002,0.0025,0.088621602116911
2016-12-28,224.4,64095014,-1.870000000000004,-0.0083,0.079624729372143
2016-12-29,224.35,48696080,-0.050000000000011,-0.0002,0.07938417127736301
2016-12-30,223.53,108998328,-0.8199999999999931,-0.0037,0.07543901852297301
2017-01-03,225.24,91366522,1.710000000000008,0.0076,0.083666105364445
2017-01-04,226.58,78744433,1.340000000000003,0.0059,0.09011306230454601
2017-01-05,226.4,78379012,-0.18000000000000602,-0.0008,0.089247053163339
2017-01-06,227.21,71559922,0.810000000000002,0.0036000000000000003,0.093144094298773
2017-01-09,226.46,46939676,-0.75,-0.0033,0.08953572287707401
2017-01-10,226.46,63771939,0.0,0.0,0.08953572287707401
2017-01-11,227.1,74650016,0.639999999999986,0.0028,0.092614866490257
2017-01-12,226.53,72113181,-0.5699999999999931,-0.0025,0.089872504209766
2017-01-13,227.05,62717865,0.52000000000001,0.0023,0.092374308395477
2017-01-17,226.25,61240814,-0.800000000000011,-0.0035,0.088525378878999
2017-01-18,226.75,54793302,0.5,0.0022,0.09093095982679801
2017-01-19,225.91,66608787,-0.8400000000000031,-0.0037,0.086889583834496
2017-01-20,226.74,129168623,0.8300000000000121,0.0037,0.09088284820784201
2017-01-23,226.15,75061645,-0.5900000000000031,-0.0026000000000000003,0.088044262689439
2017-01-24,227.6,95555295,1.449999999999988,0.0064,0.095020447438056
2017-01-25,229.57,84437712,1.969999999999998,0.008700000000000001,0.10449843637238301
2017-01-26,229.33,59970719,-0.23999999999998,-0.001,0.10334375751744
2017-01-27,228.97,59711118,-0.36000000000001303,-0.0016,0.101611739235025
2017-01-30,227.55,79737252,-1.419999999999987,-0.006200000000000001,0.09477988934327601
2017-01-31,227.53,75880805,-0.020000000000010003,-0.0001,0.09468366610536401
2017-02-01,227.62,79117651,0.09000000000000301,0.0004,0.095116670675968
2017-02-02,227.77,69657560,0.15000000000000502,0.0007,0.095838344960307
2017-02-03,229.34,80563168,1.5699999999999932,0.006900000000000001,0.103391869136396
2017-02-06,228.93,57790108,-0.40999999999999603,-0.0018000000000000002,0.101419292759201
2017-02-07,228.94,57931151,0.009999999999990001,0.0,0.101467404378157
2017-02-08,229.24,51566218,0.30000000000001104,0.0013000000000000002,0.102910752946836
2017-02-09,230.6,65955245,1.359999999999985,0.0059,0.10945393312484901
2017-02-10,231.51,66015892,0.909999999999996,0.0039000000000000003,0.11383209044984301
2017-02-13,232.77,55182050,1.2600000000000189,0.0054,0.11989415443829601
2017-02-14,233.7,71108983,0.9299999999999781,0.004,0.12436853500120201
2017-02-15,234.92,86785826,1.219999999999998,0.005200000000000001,0.130238152513832
2017-02-16,234.72,84722437,-0.19999999999998802,-0.0009000000000000001,0.129275920134712
2017-02-17,235.09,77204104,0.37000000000000405,0.0016,0.131056050036083
2017-02-21,236.49,88946051,1.400000000000005,0.006,0.13779167668992
2017-02-22,236.28,62115185,-0.21000000000000701,-0.0009000000000000001,0.136781332691845
2017-02-23,236.44,74615902,0.159999999999996,0.0007,0.13755111859514002
2017-02-24,236.74,82381612,0.30000000000001104,0.0013000000000000002,0.13899446716382002
2017-02-27,237.11,56515440,0.37000000000000405,0.0016,0.14077459706519102
2017-02-28,236.47,96961938,-0.640000000000014,-0.0027,0.137695453452008
2017-03-01,239.78,149158170,3.3100000000000023,0.014,0.153620399326437
2017-03-02,238.27,70245978,-1.509999999999991,-0.0063,0.146355544864084
2017-03-03,238.42,81974300,0.149999999999977,0.0006000000000000001,0.147077219148424
2017-03-06,237.71,55391533,-0.7099999999999791,-0.003,0.143661294202549
2017-03-07,237.0,65103737,-0.7100000000000081,-0.003,0.14024536925667502
2017-03-08,236.56,78168795,-0.43999999999999706,-0.0019,0.138128458022612
2017-03-09,236.86,90683918,0.30000000000001104,0.0013000000000000002,0.139571806591291
2017-03-10,237.69,81991652,0.8299999999999841,0.0035,0.143565070964637
2017-03-13,237.81,57256824,0.120000000000004,0.0005,0.144142410392109
2017-03-14,236.9,59880778,-0.909999999999996,-0.0038,0.139764253067115
2017-03-15,238.95,96081750,2.049999999999983,0.008700000000000001,0.14962713495309102
2017-03-16,238.48,78343951,-0.46999999999999803,-0.002,0.14736588886216
2017-03-17,237.03,89002111,-1.449999999999988,-0.0061,0.140389704113543
2017-03-20,236.77,52536979,-0.25999999999999,-0.0011,0.139138802020688
2017-03-21,233.73,131809275,-3.04000000000002,-0.0128,0.12451286985807002
2017-03-22,234.28,97569204,0.550000000000011,0.0024000000000000002,0.12715900890064902
2017-03-23,234.03,100410277,-0.25,-0.0011,0.12595621842675
2017-03-24,233.86,112504853,-0.16999999999998702,-0.0007,0.125138320904498
2017-03-27,233.62,87454452,-0.240000000000009,-0.001,0.123983642049555
2017-03-28,235.32,93483915,1.6999999999999882,0.0073,0.13216261727207101
2017-03-29,235.54,61950354,0.21999999999999803,0.0009000000000000001,0.133221072889102
2017-03-30,236.29,56737890,0.75,0.0032,0.13682944431080102
2017-03-31,235.74,73733094,-0.5499999999999831,-0.0023,0.134183305268222
2017-04-03,235.33,85546486,-0.40999999999999603,-0.0017000000000000001,0.132210728891027
2017-04-04,235.48,56466195,0.149999999999977,0.0006000000000000001,0.132932403175366
2017-04-05,234.78,108800604,-0.6999999999999881,-0.003,0.12956458984844801
2017-04-06,235.44,69135757,0.659999999999996,0.0028,0.132739956699542
2017-04-07,235.2,74412311,-0.240000000000009,-0.001,0.131585277844599
2017-04-10,235.34,67615302,0.140000000000014,0.0006000000000000001,0.13225884050998302
2017-04-11,235.06,88045276,-0.280000000000001,-0.0012000000000000001,0.13091171517921502
2017-04-12,234.03,81864436,-1.030000000000001,-0.0044,0.12595621842675
2017-04-13,232.51,92880394,-1.52000000000001,-0.006500000000000001,0.11864325234544101
2017-04-17,234.57,68405367,2.060000000000002,0.0089,0.128554245850372
2017-04-18,233.87,83225821,-0.6999999999999881,-0.003,0.12518643252345402
2017-04-19,233.44,68699868,-0.43000000000000604,-0.0018000000000000002,0.12311763290834701
2017-04-20,235.34,92572186,1.900000000000005,0.0081,0.13225884050998302
2017-04-21,234.59,110389847,-0.75,-0.0032,0.128650469088284
2017-04-24,237.17,119209877,2.579999999999984,0.011,0.141063266778927
2017-04-25,238.55,76698265,1.380000000000023,0.0058000000000000005,0.147702670194852
2017-04-26,238.4,84702455,-0.15000000000000502,-0.0006000000000000001,0.146980995910512
2017-04-27,238.6,57410326,0.19999999999998802,0.0008,0.14794322828963102
2017-04-28,238.08,63532845,-0.519999999999981,-0.0022,0.14544142410392102
2017-05-01,238.68,66882521,0.5999999999999941,0.0025,0.148328121241279
2017-05-02,238.77,57375732,0.09000000000000301,0.0004,0.148761125811883
2017-05-03,238.48,73137731,-0.29000000000002,-0.0012000000000000001,0.14736588886216
2017-05-04,238.76,61462732,0.280000000000001,0.0012000000000000001,0.148713014192927
2017-05-05,239.7,62001269,0.9399999999999971,0.0039000000000000003,0.153235506374789
2017-05-08,239.66,48385730,-0.039999999999992,-0.0002,0.15304305989896502
2017-05-09,239.44,51363200,-0.21999999999999803,-0.0009000000000000001,0.151984604281934
2017-05-10,239.87,54293799,0.43000000000000604,0.0018000000000000002,0.154053403897041
2017-05-11,239.38,62358346,-0.49000000000000904,-0.002,0.15169593456819802
2017-05-12,238.98,53912730,-0.400000000000005,-0.0017000000000000001,0.149771469809959
2017-05-15,240.3,61918937,1.3200000000000212,0.0055000000000000005,0.156122203512148
2017-05-16,240.08,51241791,-0.21999999999999803,-0.0009000000000000001,0.155063747895116
2017-05-17,235.82,172174107,-4.260000000000019,-0.0177,0.13456819821987
2017-05-18,236.77,107047656,0.950000000000017,0.004,0.139138802020688
2017-05-19,238.31,115011373,1.539999999999992,0.006500000000000001,0.146547991339908
2017-05-22,239.52,61010602,1.210000000000008,0.0051,0.152369497233581
2017-05-23,240.05,48341683,0.530000000000001,0.0022,0.15491941303824802
2017-05-24,240.61,49181099,0.560000000000002,0.0023,0.15761366369978302
2017-05-25,241.76,64071661,1.149999999999977,0.0048000000000000004,0.16314649987972002
2017-05-26,241.71,46629905,-0.049999999999982,-0.0002,0.162905941784941
2017-05-30,241.5,35201897,-0.21000000000000701,-0.0009000000000000001,0.16189559778686502
2017-05-31,241.44,91796016,-0.060000000000002,-0.0002,0.161606928073129
2017-06-01,243.36,68962024,1.920000000000016,0.008,0.17084435891267702
2017-06-02,244.17,88666128,0.8099999999999731,0.0033,0.174741400048111
2017-06-05,243.99,44698825,-0.179999999999978,-0.0007,0.17387539090690401
2017-06-06,243.21,50375430,-0.780000000000001,-0.0032,0.17012268462833702
2017-06-07,243.66,54144311,0.449999999999988,0.0019,0.17228770748135602
2017-06-08,243.78,65950691,0.120000000000004,0.0005,0.172865046908828
2017-06-09,243.41,132256362,-0.37000000000000405,-0.0015,0.171084917007457
2017-06-12,243.36,86108102,-0.049999999999982,-0.0002,0.17084435891267702
2017-06-13,244.55,60066953,1.189999999999997,0.0049,0.17656964156843802
2017-06-14,244.24,78602311,-0.31000000000000205,-0.0013000000000000002,0.17507818138080303
2017-06-15,243.77,66464888,-0.46999999999999803,-0.0019,0.17281693528987202
2017-06-16,242.64,84553097,-1.130000000000023,-0.0046,0.167380322347846
2017-06-19,244.66,65123802,2.02000000000001,0.0083,0.17709886937695402
2017-06-20,243.01,56906368,-1.650000000000005,-0.0067,0.16916045224921802
2017-06-21,242.95,55977569,-0.060000000000002,-0.0002,0.16887178253548202
2017-06-22,242.84,44148059,-0.10999999999998501,-0.0005,0.16834255472696602
2017-06-23,243.13,66986801,0.28999999999999204,0.0012000000000000001,0.169737791676689
2017-06-26,243.29,56700477,0.159999999999996,0.0007,0.17050757757998503
2017-06-27,241.33,82247666,-1.959999999999979,-0.0081,0.16107770026461402
2017-06-28,243.49,70042599,2.159999999999996,0.009000000000000001,0.17146980995910502
2017-06-29,241.35,106949719,-2.140000000000015,-0.0088,0.16117392350252502
2017-06-30,241.8,86820694,0.45000000000001705,0.0019,0.16333894635554402
2017-07-03,242.21,39153806,0.40999999999999603,0.0017000000000000001,0.16531152273274002
2017-07-05,242.77,54427596,0.560000000000002,0.0023,0.168005773394274
2017-07-06,240.55,66115317,-2.219999999999999,-0.0091,0.15732499398604702
2017-07-07,242.11,57972268,1.560000000000002,0.006500000000000001,0.16483040654318
2017-07-10,242.37,36663274,0.25999999999999,0.0011,0.166081308636035
2017-07-11,242.19,50354614,-0.18000000000000602,-0.0007,0.16521529949482802
2017-07-12,244.01,59610405,1.8199999999999932,0.007500000000000001,0.17397161414481502
2017-07-13,244.42,39471637,0.40999999999999603,0.0017000000000000001,0.17594419052201102
2017-07-14,245.56,60262692,1.140000000000014,0.0047,0.18142891508299203
2017-07-17,245.53,33531917,-0.030000000000001,-0.0001,0.181284580226124
2017-07-18,245.66,42742498,0.129999999999995,0.0005,0.181910031272552
2017-07-19,246.99,51034260,1.330000000000012,0.0054,0.18830887659369702
2017-07-20,247.1,47135183,0.10999999999998501,0.0004,0.18883810440221302
2017-07-21,246.88,88711019,-0.21999999999999803,-0.0009000000000000001,0.18777964878518102
2017-07-24,246.82,46622256,-0.060000000000002,-0.0002,0.18749097907144502
2017-07-25,247.42,54915591,0.5999999999999941,0.0024000000000000002,0.19037767620880403
2017-07-26,247.43,47575422,0.010000000000019,0.0,0.19042578782776
2017-07-27,247.2,70766568,-0.23000000000001802,-0.0009000000000000001,0.189319220591772
2017-07-28,246.91,50088359,-0.28999999999999204,-0.0012000000000000001,0.18792398364204901
2017-07-31,246.77,65838659,-0.13999999999998602,-0.0006000000000000001,0.18725042097666503
2017-08-01,247.32,55050401,0.5499999999999831,0.0022,0.18989656001924402
2017-08-02,247.44,47211216,0.120000000000004,0.0005,0.19047389944671603
2017-08-03,246.96,40855997,-0.47999999999998905,-0.0019,0.188164541736829
2017-08-04,247.41,60191838,0.449999999999988,0.0018000000000000002,0.190329564589848
2017-08-07,247.87,31995021,0.460000000000007,0.0019,0.192542699061823
2017-08-08,247.26,61719353,-0.6100000000000131,-0.0025,0.189607890305508
2017-08-09,247.25,62632619,-0.009999999999990001,0.0,0.18955977868655202
2017-08-10,243.76,120479470,-3.490000000000009,-0.014100000000000001,0.172768823670916
2017-08-11,244.12,74869947,0.36000000000001303,0.0015,0.17450084195333102
2017-08-14,246.54,73291919,2.419999999999987,0.0099,0.18614385374067802
2017-08-15,246.51,55242746,-0.030000000000001,-0.0001,0.18599951888381003
2017-08-16,246.94,56715544,0.43000000000000604,0.0017000000000000001,0.188068318498917
2017-08-17,243.09,128490396,-3.8499999999999943,-0.015600000000000001,0.169545345200866
2017-08-18,242.71,136747986,-0.379999999999995,-0.0016,0.16771710368053802
2017-08-21,242.9,65469736,0.189999999999997,0.0008,0.16863122444070203
2017-08-22,245.44,63140101,2.539999999999992,0.0105,0.18085157565552
2017-08-23,244.56,50203837,-0.8799999999999951,-0.0036000000000000003,0.176617753187394
2017-08-24,243.99,50741671,-0.5699999999999931,-0.0023,0.17387539090690401
2017-08-25,244.56,64445912,0.5699999999999931,0.0023,0.176617753187394
2017-08-28,244.57,40565606,0.009999999999990001,0.0,0.17666586480635002
2017-08-29,244.85,51135715,0.280000000000001,0.0011,0.17801299013711802
2017-08-30,246.01,62030805,1.159999999999996,0.0047,0.183593937936011
2017-08-31,247.49,103803880,1.480000000000018,0.006,0.19071445754149602
2017-09-01,247.84,62006989,0.34999999999999404,0.0014,0.192398364204955
2017-09-05,246.06,91398777,-1.7800000000000011,-0.007200000000000001,0.18383449603079102
2017-09-06,246.9,57916867,0.8400000000000031,0.0034000000000000002,0.18787587202309303
2017-09-07,246.87,58034730,-0.030000000000001,-0.0001,0.187731537166225
2017-09-08,246.58,63832825,-0.28999999999999204,-0.0012000000000000001,0.18633630021650202
2017-09-11,249.21,71364848,2.629999999999995,0.010700000000000001,0.198989656001924
2017-09-12,250.05,56896027,0.8400000000000031,0.0034000000000000002,0.203031031994226
2017-09-13,250.17,59228002,0.11999999999997601,0.0005,0.20360837142169802
2017-09-14,250.09,95446349,-0.079999999999984,-0.00030000000000000003,0.20322347847005
2017-09-15,249.19,95432382,-0.900000000000005,-0.0036000000000000003,0.19889343276401203
2017-09-18,249.72,46235238,0.530000000000001,0.0021000000000000003,0.20144334856867901
2017-09-19,249.97,47108148,0.25,0.001,0.20264613904257803
2017-09-20,250.06,59574083,0.09000000000000301,0.0004,0.20307914361318202
2017-09-21,249.39,48211398,-0.670000000000015,-0.0027,0.19985566514313202
2017-09-22,249.44,51214032,0.050000000000011,0.0002,0.20009622323791101
2017-09-25,248.93,57064357,-0.50999999999999,-0.002,0.197642530671157
2017-09-26,249.08,54081959,0.15000000000000502,0.0006000000000000001,0.198364204955496
2017-09-27,250.05,81001426,0.9699999999999981,0.0039000000000000003,0.203031031994226
2017-09-28,250.35,44778841,0.299999999999982,0.0012000000000000001,0.204474380562905
2017-09-29,251.23,85578002,0.8799999999999951,0.0035,0.20870820303103202
2017-10-02,252.32,59022985,1.090000000000003,0.0043,0.213952369497233
2017-10-03,252.86,66810169,0.54000000000002,0.0021000000000000003,0.216550396920856
2017-10-04,253.16,55953619,0.299999999999982,0.0012000000000000001,0.217993745489535
2017-10-05,254.66,63522757,1.5,0.0059,0.22521048833293203
2017-10-06,254.37,80645998,-0.28999999999999204,-0.0011,0.223815251383209
2017-10-09,253.95,35803138,-0.42000000000001503,-0.0017000000000000001,0.22179456338705703
2017-10-10,254.62,43057363,0.670000000000015,0.0026000000000000003,0.22501804185710803
2017-10-11,255.02,47674325,0.400000000000005,0.0016,0.226942506615347
2017-10-12,254.64,47065144,-0.38000000000002304,-0.0015,0.22511426509502003
2017-10-13,254.95,54800435,0.31000000000000205,0.0012000000000000001,0.22660572528265502
2017-10-16,255.29,38221675,0.340000000000003,0.0013000000000000002,0.22824152032715903
2017-10-17,255.47,31560964,0.18000000000000602,0.0007,0.22910752946836602
2017-10-18,255.72,40888330,0.25,0.001,0.23031031994226603
2017-10-19,255.79,61903788,0.06999999999999301,0.00030000000000000003,0.23064710127495702
2017-10-20,257.11,89176377,1.3200000000000212,0.005200000000000001,0.23699783497714702
2017-10-23,256.11,63915306,-1.0,-0.0039000000000000003,0.23218667308154903
2017-10-24,256.56,66935910,0.449999999999988,0.0018000000000000002,0.234351695934568
2017-10-25,255.29,103715291,-1.27000000000001,-0.005,0.22824152032715903
2017-10-26,255.62,69797972,0.330000000000012,0.0013000000000000002,0.22982920375270602
2017-10-27,257.71,85562544,2.089999999999975,0.0082,0.23988453211450503
2017-10-30,256.75,54285687,-0.9599999999999791,-0.0037,0.235265816694731
2017-10-31,257.15,60304781,0.39999999999997704,0.0016,0.23719028145297003
2017-11-01,257.49,54202736,0.340000000000031,0.0013000000000000002,0.238826076497474
2017-11-02,257.59,56449535,0.099999999999965,0.0004,0.23930719268703302
2017-11-03,258.45,59589730,0.8600000000000131,0.0033,0.24344479191724802
2017-11-06,258.85,49652598,0.40000000000003405,0.0015,0.245369256675487
2017-11-07,258.67,57502161,-0.18000000000000602,-0.0007,0.24450324753427902
2017-11-08,259.11,50469579,0.43999999999999706,0.0017000000000000001,0.246620158768342
2017-11-09,258.17,95085497,-0.9399999999999971,-0.0036000000000000003,0.24209766658648002
2017-11-10,258.09,59984662,-0.08000000000004001,-0.00030000000000000003,0.241712773634832
2017-11-13,258.33,50228648,0.240000000000009,0.0009000000000000001,0.242867452489776
2017-11-14,257.73,61315152,-0.599999999999965,-0.0023,0.23998075535241703
2017-11-15,256.44,80811525,-1.29000000000002,-0.005,0.23377435650709602
